Name,# Sequences,Description
578,2,1 read from E_faecalis_TCS3 (reversed).fasta mapped to 578 using Bowtie2
579,5,4 reads from L_gasseri_TCS1.fasta mapped to 579 using Bowtie2
581,3,2 reads from L_gasseri_TCS1.fasta mapped to 581 using Bowtie2
582,2,1 read from C_rodentium_TCS4.fasta mapped to 582 using Bowtie2
583,8,7 reads from E_tarda_TCS6.fasta mapped to 583 using Bowtie2
585,21,20 reads from C_rodentium_TCS6 (reversed).fasta mapped to 585 using Bowtie2
585,2,1 read from pCR15  PCR Product.fasta mapped to 585 using Bowtie2
585,2,1 read from pCR21 PCR Product.fasta mapped to 585 using Bowtie2
586,2,1 read from K_pneumonia_TCS3 (reversed).fasta mapped to 586 using Bowtie2
586,20,19 reads from K_pneumoniae_TCS10.fasta mapped to 586 using Bowtie2
588,6,5 reads from C_rodentium_TCS2 (reversed).fasta mapped to 588 using Bowtie2
589,25,24 reads from K_pneumoniae_TCS10.fasta mapped to 589 using Bowtie2
590,6,5 reads from L_gasseri_TCS1.fasta mapped to 590 using Bowtie2
591,5,4 reads from E_tarda_TCS6.fasta mapped to 591 using Bowtie2
592,4,3 reads from B_producta_TCS13 (reversed).fasta mapped to 592 using Bowtie2
594,3,2 reads from B_producta_TCS12.fasta mapped to 594 using Bowtie2
595,11,10 reads from C_rodentium_TCS10 (reversed).fasta mapped to 595 using Bowtie2
595,2,1 read from K_pneumoniae_TCS10.fasta mapped to 595 using Bowtie2
595,2,1 read from S_enterica_TCS3.fasta mapped to 595 using Bowtie2
596,7,6 reads from C_rodentium_TCS10 (reversed).fasta mapped to 596 using Bowtie2
597,2,1 read from B_producta_TCS17 (reversed).fasta mapped to 597 using Bowtie2
598,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 598 using Bowtie2
598,30,29 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 598 using Bowtie2
599,2,1 read from V_cholera_TCS3 (reversed).fasta mapped to 599 using Bowtie2
600,3,2 reads from C_rodentium_TCS7 (reversed).fasta mapped to 600 using Bowtie2
602,2,1 read from B_dorei_TCS1.fasta mapped to 602 using Bowtie2
603,17,16 reads from C_rodentium_TCS2 (reversed).fasta mapped to 603 using Bowtie2
605,14,13 reads from E_tarda_TCS6.fasta mapped to 605 using Bowtie2
607,4,3 reads from E_faecalis_TCS3 (reversed).fasta mapped to 607 using Bowtie2
609,11,10 reads from E_tarda_TCS6.fasta mapped to 609 using Bowtie2
610,8,7 reads from E_tarda_TCS6.fasta mapped to 610 using Bowtie2
610,2,1 read from pCR16  PCR Product.fasta mapped to 610 using Bowtie2
611,7,6 reads from C_rodentium_TCS8.fasta mapped to 611 using Bowtie2
613,10,9 reads from C_rodentium_TCS2 (reversed).fasta mapped to 613 using Bowtie2
614,9,8 reads from Y_enterocolitica_TCS5.fasta mapped to 614 using Bowtie2
616,9,8 reads from C_rodentium_TCS6 (reversed).fasta mapped to 616 using Bowtie2
617,14,13 reads from C_rodentium_TCS6 (reversed).fasta mapped to 617 using Bowtie2
618,6,5 reads from C_rodentium_TCS6 (reversed).fasta mapped to 618 using Bowtie2
619,3,2 reads from R_gnavus_TCS5 (reversed).fasta mapped to 619 using Bowtie2
620,5,4 reads from E_tarda_TCS6.fasta mapped to 620 using Bowtie2
621,7,6 reads from C_rodentium_TCS1.fasta mapped to 621 using Bowtie2
623,8,7 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 623 using Bowtie2
624,2,1 read from C_rodentium_TCS10 (reversed).fasta mapped to 624 using Bowtie2
624,12,11 reads from V_cholera_TCS4.fasta mapped to 624 using Bowtie2
625,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 625 using Bowtie2
625,5,4 reads from L_plantarum_TCS2.fasta mapped to 625 using Bowtie2
628,13,12 reads from K_pneumoniae_TCS10.fasta mapped to 628 using Bowtie2
629,6,5 reads from E_faecalis_TCS2 (reversed).fasta mapped to 629 using Bowtie2
630,5,4 reads from C_rodentium_TCS2 (reversed).fasta mapped to 630 using Bowtie2
632,2,1 read from E_faecalis_TCS3 (reversed).fasta mapped to 632 using Bowtie2
633,6,5 reads from V_cholera_TCS2 (reversed).fasta mapped to 633 using Bowtie2
634,2,1 read from K_pneumonia_TCS3 (reversed).fasta mapped to 634 using Bowtie2
634,2,1 read from pCR18  PCR Product.fasta mapped to 634 using Bowtie2
634,2,1 read from pCR22  PCR Product.fasta mapped to 634 using Bowtie2
635,14,13 reads from E_tarda_TCS6.fasta mapped to 635 using Bowtie2
636,2,1 read from B_frag_TCS3.fasta mapped to 636 using Bowtie2
638,3,2 reads from C_rodentium_TCS3.fasta mapped to 638 using Bowtie2
639,2,1 read from C_rodentium_TCS3.fasta mapped to 639 using Bowtie2
639,2,1 read from pCR16  PCR Product.fasta mapped to 639 using Bowtie2
639,2,1 read from pCR18  PCR Product.fasta mapped to 639 using Bowtie2
639,2,1 read from pCR21 PCR Product.fasta mapped to 639 using Bowtie2
639,2,1 read from pCR23  PCR Product.fasta mapped to 639 using Bowtie2
640,3,2 reads from B_producta_TCS12.fasta mapped to 640 using Bowtie2
641,2,1 read from C_rodentium_TCS1.fasta mapped to 641 using Bowtie2
642,21,20 reads from C_rodentium_TCS6 (reversed).fasta mapped to 642 using Bowtie2
643,6,5 reads from C_rodentium_TCS9 (reversed).fasta mapped to 643 using Bowtie2
645,5,4 reads from E_faecalis_TCS2 (reversed).fasta mapped to 645 using Bowtie2
647,7,6 reads from C_rodentium_TCS10 (reversed).fasta mapped to 647 using Bowtie2
648,2,1 read from C_rodentium_TCS2 (reversed).fasta mapped to 648 using Bowtie2
648,2,1 read from C_rodentium_TCS8.fasta mapped to 648 using Bowtie2
649,3,2 reads from Y_enterocolitica_TCS3.fasta mapped to 649 using Bowtie2
652,2,1 read from B_frag_TCS3.fasta mapped to 652 using Bowtie2
652,2,1 read from C_rodentium_TCS10 (reversed).fasta mapped to 652 using Bowtie2
652,2,1 read from K_pneumonia_TCS3 (reversed).fasta mapped to 652 using Bowtie2
655,2,1 read from K_pneumoniae_TCS10.fasta mapped to 655 using Bowtie2
656,2,1 read from L_gasseri_TCS1.fasta mapped to 656 using Bowtie2
662,2,1 read from K_pneumoniae_TCS10.fasta mapped to 662 using Bowtie2
663,2,1 read from C_rodentium_TCS7 (reversed).fasta mapped to 663 using Bowtie2
664,9,8 reads from K_pneumonia_TCS5.fasta mapped to 664 using Bowtie2
665,10,9 reads from C_rodentium_TCS9 (reversed).fasta mapped to 665 using Bowtie2
665,2,1 read from pCR16  PCR Product.fasta mapped to 665 using Bowtie2
666,2,1 read from E_faecalis_TCS3 (reversed).fasta mapped to 666 using Bowtie2
667,9,8 reads from C_rodentium_TCS8.fasta mapped to 667 using Bowtie2
667,2,1 read from pCR23  PCR Product.fasta mapped to 667 using Bowtie2
667,2,1 read from pCR24 PCR Product.fasta mapped to 667 using Bowtie2
668,5,4 reads from R_gnavus_TCS5 (reversed).fasta mapped to 668 using Bowtie2
669,2,1 read from R_gnavus_TCS5 (reversed).fasta mapped to 669 using Bowtie2
673,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 673 using Bowtie2
673,2,1 read from pCR22  PCR Product.fasta mapped to 673 using Bowtie2
674,6,5 reads from R_gnavus_TCS5 (reversed).fasta mapped to 674 using Bowtie2
675,4,3 reads from K_pneumonia_TCS5.fasta mapped to 675 using Bowtie2
676,5,4 reads from B_frag_TCS6.fasta mapped to 676 using Bowtie2
677,2,1 read from E_tarda_TCS7.fasta mapped to 677 using Bowtie2
678,2,1 read from E_faecalis_TCS3 (reversed).fasta mapped to 678 using Bowtie2
680,6,5 reads from E_tarda_TCS6.fasta mapped to 680 using Bowtie2
682,2,1 read from B_producta_TCS12.fasta mapped to 682 using Bowtie2
683,5,4 reads from B_frag_TCS6.fasta mapped to 683 using Bowtie2
684,5,4 reads from E_tarda_TCS4 (reversed).fasta mapped to 684 using Bowtie2
685,4,3 reads from B_frag_TCS6.fasta mapped to 685 using Bowtie2
688,6,5 reads from R_gnavus_TCS5 (reversed).fasta mapped to 688 using Bowtie2
691,6,5 reads from C_rodentium_TCS10 (reversed).fasta mapped to 691 using Bowtie2
692,5,4 reads from B_frag_TCS2.fasta mapped to 692 using Bowtie2
693,5,4 reads from C_rodentium_TCS10 (reversed).fasta mapped to 693 using Bowtie2
695,3,2 reads from C_rodentium_TCS7 (reversed).fasta mapped to 695 using Bowtie2
696,4,3 reads from C_rodentium_TCS2 (reversed).fasta mapped to 696 using Bowtie2
697,5,4 reads from L_plantarum_TCS2.fasta mapped to 697 using Bowtie2
698,2,1 read from C_rodentium_TCS7 (reversed).fasta mapped to 698 using Bowtie2
698,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 698 using Bowtie2
698,139,138 reads from E_tarda_TCS6.fasta mapped to 698 using Bowtie2
698,2,1 read from pCR16  PCR Product.fasta mapped to 698 using Bowtie2
698,2,1 read from pCR21 PCR Product.fasta mapped to 698 using Bowtie2
699,2,1 read from V_cholera_TCS3 (reversed).fasta mapped to 699 using Bowtie2
700,2,1 read from E_faecalis_TCS3 (reversed).fasta mapped to 700 using Bowtie2
703,3,2 reads from E_faecalis_TCS2 (reversed).fasta mapped to 703 using Bowtie2
704,5,4 reads from B_producta_TCS6.fasta mapped to 704 using Bowtie2
707,2,1 read from C_rodentium_TCS8.fasta mapped to 707 using Bowtie2
708,4,3 reads from B_caccae_TCS5 (reversed).fasta mapped to 708 using Bowtie2
711,2,1 read from C_rodentium_TCS10 (reversed).fasta mapped to 711 using Bowtie2
711,4,3 reads from Y_enterocolitica_TCS3.fasta mapped to 711 using Bowtie2
713,6,5 reads from E_tarda_TCS6.fasta mapped to 713 using Bowtie2
714,4,3 reads from B_frag_TCS6.fasta mapped to 714 using Bowtie2
719,3,2 reads from L_gasseri_TCS1.fasta mapped to 719 using Bowtie2
722,5,4 reads from E_tarda_TCS6.fasta mapped to 722 using Bowtie2
723,4,3 reads from C_rodentium_TCS10 (reversed).fasta mapped to 723 using Bowtie2
723,2,1 read from K_pneumoniae_TCS10.fasta mapped to 723 using Bowtie2
726,3,2 reads from C_rodentium_TCS5 (reversed).fasta mapped to 726 using Bowtie2
728,4,3 reads from E_tarda_TCS6.fasta mapped to 728 using Bowtie2
731,5,4 reads from E_tarda_TCS6.fasta mapped to 731 using Bowtie2
734,4,3 reads from C_rodentium_TCS10 (reversed).fasta mapped to 734 using Bowtie2
735,2,1 read from B_producta_TCS13 (reversed).fasta mapped to 735 using Bowtie2
736,2,1 read from E_faecalis_TCS1.fasta mapped to 736 using Bowtie2
739,4,3 reads from E_tarda_TCS5 (reversed).fasta mapped to 739 using Bowtie2
742,4,3 reads from C_rodentium_TCS6 (reversed).fasta mapped to 742 using Bowtie2
745,4,3 reads from C_diff_TCS5.fasta mapped to 745 using Bowtie2
748,2,1 read from S_enterica_TCS4.fasta mapped to 748 using Bowtie2
749,3,2 reads from E_faecalis_TCS1.fasta mapped to 749 using Bowtie2
750,3,2 reads from R_gnavus_TCS5 (reversed).fasta mapped to 750 using Bowtie2
754,2,1 read from pCR22  PCR Product.fasta mapped to 754 using Bowtie2
758,2,1 read from C_rodentium_TCS11 (reversed).fasta mapped to 758 using Bowtie2
763,2,1 read from pCR18  PCR Product.fasta mapped to 763 using Bowtie2
766,2,1 read from C_rodentium_TCS3.fasta mapped to 766 using Bowtie2
766,2,1 read from E_faecalis_TCS2 (reversed).fasta mapped to 766 using Bowtie2
766,2,1 read from K_oxytoca_TCS1 (reversed).fasta mapped to 766 using Bowtie2
766,270,269 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 766 using Bowtie2
766,2,1 read from K_pneumoniae_TCS10.fasta mapped to 766 using Bowtie2
766,3,2 reads from pCR18  PCR Product.fasta mapped to 766 using Bowtie2
766,3,2 reads from pCR21 PCR Product.fasta mapped to 766 using Bowtie2
766,2,1 read from Y_enterocolitica_TCS5.fasta mapped to 766 using Bowtie2
767,67,66 reads from B_theta_TCS2.fasta mapped to 767 using Bowtie2
767,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 767 using Bowtie2
767,2,1 read from E_tarda_TCS7.fasta mapped to 767 using Bowtie2
769,2,1 read from pCR21 PCR Product.fasta mapped to 769 using Bowtie2
770,13,12 reads from C_rodentium_TCS6 (reversed).fasta mapped to 770 using Bowtie2
770,2,1 read from C_rodentium_TCS8.fasta mapped to 770 using Bowtie2
774,3,2 reads from B_caccae_TCS4 (reversed).fasta mapped to 774 using Bowtie2
775,3,2 reads from B_frag_TCS3.fasta mapped to 775 using Bowtie2
775,2,1 read from B_producta_TCS16 (reversed).fasta mapped to 775 using Bowtie2
775,4,3 reads from C_rodentium_TCS3.fasta mapped to 775 using Bowtie2
775,3,2 reads from C_rodentium_TCS7 (reversed).fasta mapped to 775 using Bowtie2
775,3,2 reads from C_rodentium_TCS9 (reversed).fasta mapped to 775 using Bowtie2
775,4,3 reads from C_rodentium_TCS10 (reversed).fasta mapped to 775 using Bowtie2
775,2,1 read from E_faecalis_TCS2 (reversed).fasta mapped to 775 using Bowtie2
775,3,2 reads from E_tarda_TCS5 (reversed).fasta mapped to 775 using Bowtie2
775,2,1 read from E_tarda_TCS6.fasta mapped to 775 using Bowtie2
775,2,1 read from E_tarda_TCS7.fasta mapped to 775 using Bowtie2
775,4,3 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 775 using Bowtie2
775,2,1 read from K_pneumoniae_TCS10.fasta mapped to 775 using Bowtie2
775,472,471 reads from pCR15  PCR Product.fasta mapped to 775 using Bowtie2
775,4457,"4,456 reads from pCR16  PCR Product.fasta mapped to 775 using Bowtie2"
775,2,1 read from pCR17 PCR Product.fasta mapped to 775 using Bowtie2
775,5,4 reads from pCR18  PCR Product.fasta mapped to 775 using Bowtie2
775,17,16 reads from pCR21 PCR Product.fasta mapped to 775 using Bowtie2
775,4,3 reads from pCR22  PCR Product.fasta mapped to 775 using Bowtie2
775,2,1 read from pCR23  PCR Product.fasta mapped to 775 using Bowtie2
775,6,5 reads from pCR24 PCR Product.fasta mapped to 775 using Bowtie2
775,2,1 read from V_cholera_TCS4.fasta mapped to 775 using Bowtie2
775,2,1 read from Y_enterocolitica_TCS3.fasta mapped to 775 using Bowtie2
777,2,1 read from C_rodentium_TCS1.fasta mapped to 777 using Bowtie2
778,3,2 reads from E_faecalis_TCS1.fasta mapped to 778 using Bowtie2
780,2,1 read from C_rodentium_TCS7 (reversed).fasta mapped to 780 using Bowtie2
782,29,28 reads from K_pneumonia_TCS4.fasta mapped to 782 using Bowtie2
785,2,1 read from E_faecalis_TCS1.fasta mapped to 785 using Bowtie2
786,5,4 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 786 using Bowtie2
787,2,1 read from E_faecalis_TCS1.fasta mapped to 787 using Bowtie2
791,2,1 read from C_rodentium_TCS3.fasta mapped to 791 using Bowtie2
791,115,114 reads from C_rodentium_TCS10 (reversed).fasta mapped to 791 using Bowtie2
791,2,1 read from E_tarda_TCS7.fasta mapped to 791 using Bowtie2
791,2,1 read from K_oxytoca_TCS1 (reversed).fasta mapped to 791 using Bowtie2
791,3,2 reads from K_pneumoniae_TCS10.fasta mapped to 791 using Bowtie2
791,3,2 reads from pCR16  PCR Product.fasta mapped to 791 using Bowtie2
791,2,1 read from pCR22  PCR Product.fasta mapped to 791 using Bowtie2
791,2,1 read from pCR23  PCR Product.fasta mapped to 791 using Bowtie2
791,2,1 read from S_enterica_TCS3.fasta mapped to 791 using Bowtie2
791,2,1 read from V_cholera_TCS4.fasta mapped to 791 using Bowtie2
798,46,45 reads from C_rodentium_TCS9 (reversed).fasta mapped to 798 using Bowtie2
798,2,1 read from K_oxytoca_TCS1 (reversed).fasta mapped to 798 using Bowtie2
798,2,1 read from pCR17 PCR Product.fasta mapped to 798 using Bowtie2
798,2,1 read from S_enterica_TCS4.fasta mapped to 798 using Bowtie2
800,2,1 read from E_tarda_TCS6.fasta mapped to 800 using Bowtie2
802,2,1 read from E_faecalis_TCS2 (reversed).fasta mapped to 802 using Bowtie2
807,12,11 reads from V_cholera_TCS3 (reversed).fasta mapped to 807 using Bowtie2
813,4,3 reads from E_tarda_TCS7.fasta mapped to 813 using Bowtie2
820,3,2 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 820 using Bowtie2
821,2,1 read from E_faecalis_TCS1.fasta mapped to 821 using Bowtie2
827,33,32 reads from R_gnavus_TCS5 (reversed).fasta mapped to 827 using Bowtie2
845,2,1 read from B_frag_TCS3.fasta mapped to 845 using Bowtie2
845,2,1 read from B_producta_TCS6.fasta mapped to 845 using Bowtie2
845,2,1 read from C_rodentium_TCS2 (reversed).fasta mapped to 845 using Bowtie2
845,2,1 read from C_rodentium_TCS3.fasta mapped to 845 using Bowtie2
845,3,2 reads from C_rodentium_TCS5 (reversed).fasta mapped to 845 using Bowtie2
845,5,4 reads from C_rodentium_TCS10 (reversed).fasta mapped to 845 using Bowtie2
845,2,1 read from E_faecalis_TCS2 (reversed).fasta mapped to 845 using Bowtie2
845,3,2 reads from E_tarda_TCS7.fasta mapped to 845 using Bowtie2
845,2,1 read from K_oxytoca_TCS1 (reversed).fasta mapped to 845 using Bowtie2
845,1008,"1,007 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 845 using Bowtie2"
845,4,3 reads from pCR15  PCR Product.fasta mapped to 845 using Bowtie2
845,5,4 reads from pCR16  PCR Product.fasta mapped to 845 using Bowtie2
845,2,1 read from pCR17 PCR Product.fasta mapped to 845 using Bowtie2
845,7,6 reads from pCR18  PCR Product.fasta mapped to 845 using Bowtie2
845,2,1 read from pCR21 PCR Product.fasta mapped to 845 using Bowtie2
845,2,1 read from pCR22  PCR Product.fasta mapped to 845 using Bowtie2
845,2,1 read from pCR23  PCR Product.fasta mapped to 845 using Bowtie2
845,3,2 reads from pCR24 PCR Product.fasta mapped to 845 using Bowtie2
845,3,2 reads from Y_enterocolitica_TCS3.fasta mapped to 845 using Bowtie2
846,9,8 reads from L_gasseri_TCS1.fasta mapped to 846 using Bowtie2
847,8,7 reads from B_frag_TCS3.fasta mapped to 847 using Bowtie2
849,2,1 read from B_producta_TCS6.fasta mapped to 849 using Bowtie2
849,2,1 read from C_rodentium_TCS4.fasta mapped to 849 using Bowtie2
849,65,64 reads from K_pneumonia_TCS7.fasta mapped to 849 using Bowtie2
849,2,1 read from K_pneumoniae_TCS10.fasta mapped to 849 using Bowtie2
850,64,63 reads from E_tarda_TCS7.fasta mapped to 850 using Bowtie2
850,2,1 read from K_pneumonia_TCS3 (reversed).fasta mapped to 850 using Bowtie2
851,231,230 reads from B_frag_TCS3.fasta mapped to 851 using Bowtie2
851,2,1 read from C_rodentium_TCS2 (reversed).fasta mapped to 851 using Bowtie2
851,2,1 read from E_tarda_TCS2 (reversed).fasta mapped to 851 using Bowtie2
851,2,1 read from pCR15  PCR Product.fasta mapped to 851 using Bowtie2
851,2,1 read from pCR22  PCR Product.fasta mapped to 851 using Bowtie2
